DEP,ARR,AC,TYPE,FT,DIS,DET,ART,CAP,DEL,COST,DEM,TIC,Flight
KWI,MAA,46,310,879,11116,2907,3807,206,0,63856,192,877,762
JAX,BWI,33,73W,780,9536,2910,3668,149,0,48587,68,709,763
IAH,AUS,209,320,575,6878,2912,3481,151,0,37791,52,524,764
ORD,XNA,11,ER4,684,8045,2914,3564,50,0,30750,18,1182,765
EWR,STR,177,752,499,5538,2919,3395,200,0,36573,181,546,766
IAD,ATL,21,320,323,3389,2921,3244,151,0,23267,42,559,767
EWR,DCA,7,DH4,577,6673,2921,3468,68,0,28469,79,975,768
FRA,DLM,60,320,381,3878,2921,3302,151,0,25302,117,357,769
IST,BHX,96,DH4,574,7005,2933,3507,68,0,29534,34,661,770
IAD,BOS,146,E90,332,3566,2938,3282,100,14,20622,40,457,771
GRU,BCN,53,77W,577,7047,2949,3526,396,0,64548,287,281,772
IAD,DFW,121,738,529,5947,2949,3445,189,0,37476,132,380,773
MCO,IAH,93,320,343,3670,2956,3568,151,0,24436,131,453,774
AUS,EWR,207,738,746,9275,2960,3709,189,0,52785,141,470,775
EWR,PUJ,85,739,804,10166,2963,3232,178,0,55319,167,806,776
EWR,FRA,176,744,195,2042,2963,3159,416,0,30586,327,185,777
ORD,MCO,10,738,129,1300,2969,3572,189,0,16100,125,225,778
STR,BCN,114,319,553,6543,2969,3525,123,0,33581,92,527,779
CHS,ORD,5,ERJ,715,8426,2975,3690,37,0,30305,5,1199,780
YQB,YUL,20,DH4,364,4070,2983,3346,68,0,20117,26,529,781
AUS,SFO,27,320,696,8223,2983,3653,151,0,43390,69,1262,782
DOH,GVA,159,320,510,5669,2989,3488,151,0,32758,120,485,783
EWR,CHS,211,ERJ,464,5139,2992,3432,37,0,20930,29,1098,784
FRA,MCO,181,744,539,6170,2993,3513,416,0,60351,322,386,785
IST,BHX,200,739,599,7005,2995,3573,178,0,41178,124,440,786
MCO,YYZ,129,737,413,4428,2996,3413,124,0,25534,97,502,787
IST,DOH,191,333,410,4316,3009,3418,300,0,38291,263,383,788
BHX,EWR,171,752,364,3689,3011,3360,200,0,27834,102,415,789
YYZ,MCO,91,737,407,4428,3011,3418,124,0,25534,122,561,790
PHX,BOS,3,738,1002,12637,3018,3357,189,0,68250,138,687,791
YYZ,BOS,132,E90,512,5787,3022,3532,100,0,28565,109,731,792
BCN,STR,89,319,541,6543,3024,3565,123,0,33581,73,462,793
IAH,XNA,113,738,485,5349,3028,3772,189,0,34725,164,448,794
IAH,IAD,92,320,731,9111,3032,3525,151,0,47087,113,605,795
PWM,IAD,224,CRJ,376,3993,3039,3418,50,0,18588,62,898,796
PEK,HIA,48,320,366,3870,3043,3409,151,0,25269,93,288,797
MCO,IAH,190,320,364,3670,3044,3407,151,0,24436,150,480,798
MCO,AUS,95,E90,737,9188,3056,3793,100,0,40729,84,906,799
FRA,MAA,141,343,593,6941,3057,3625,295,0,53191,238,410,800
DOH,MAA,192,333,361,3820,3059,3421,300,0,35376,224,219,801
AUS,IAD,107,CR7,679,8068,3060,3740,70,135,33181,74,1133,802
BOS,RKD,2,CNA,823,10245,3060,3897,19,0,32917,27,3518,803
MBJ,DFW,8,ERD,402,4242,3063,3632,44,0,18891,10,745,804
YUL,EWR,68,DH3,654,8056,3064,3543,50,0,30783,45,1227,805
BHX,STR,151,E75,115,1116,3072,3178,80,0,11096,38,666,806
FRA,MAD,66,320,564,6733,3073,3583,151,0,37188,91,612,807
FRA,IAH,179,388,812,10127,3075,3912,555,148,108588,457,477,808
RUH,GVA,194,320,411,4498,3077,3478,151,0,27883,109,359,809
WAW,FRA,76,321,807,10122,3078,3885,197,0,57814,51,927,810
FRA,ALA,169,333,313,3071,3083,3394,300,0,30975,250,331,811
CHS,IAH,213,ERJ,874,10910,3084,3963,37,0,37389,0,2949,812
FRA,BEY,79,32A,659,8004,3096,3755,151,249,42479,98,463,813
IAH,IAD,221,320,753,9111,3101,3854,151,0,47087,79,1451,814
EDI,IST,201,738,128,1338,3111,3262,189,29,16274,171,272,815
DFW,AUS,116,M80,556,6651,3116,3685,150,0,36744,83,1269,816
EWR,BOG,70,73G,334,3358,3121,3455,149,0,23010,61,723,817
STR,IST,205,320,535,6439,3128,3689,151,0,35964,134,614,818
MAA,DOH,102,333,378,3820,3131,3509,300,0,35376,245,297,819
EWR,DFW,119,M83,760,9245,3131,3891,155,0,48172,153,872,820
DFW,BOS,90,738,579,6876,3132,3711,189,0,41749,150,447,821
EDI,BCN,166,738,745,9224,3141,3886,189,0,52550,165,661,822
HBE,DOH,52,320,639,7426,3141,3780,151,0,40073,123,576,823
BOS,DFW,117,738,602,6876,3143,3743,189,0,41749,176,539,824
DFW,YYZ,126,319,576,6773,3158,3724,123,0,34465,83,553,825
FRA,BHX,172,319,290,2847,3161,3458,123,0,19385,110,447,826
IST,YYZ,138,763,637,7479,3162,3793,218,0,47751,149,371,827
GVA,PEK,154,330,539,6481,3168,3705,277,0,48717,250,495,828
FRA,GVA,162,E90,568,6523,3169,3739,100,0,31197,22,957,829
IAD,CHS,212,CRJ,464,5428,3176,3651,50,0,22895,7,1551,830
RUH,DOH,101,777,723,8540,3182,3905,314,0,64842,229,367,831
GVA,PRG,36,733,519,6094,3184,3710,128,0,32334,128,703,832
EDI,BHX,150,DH4,411,4385,3195,3576,68,0,21127,81,855,833
EWR,YQB,220,ERJ,790,9962,3197,4023,37,0,34686,19,1545,834
FRA,RZE,184,CR7,636,7782,3199,3853,70,0,32256,68,1015,835
MCO,EWR,149,320,465,5353,3212,3685,151,0,31443,117,426,836
FRA,RUH,183,333,585,6878,3216,3813,300,0,53346,219,297,837
MMX,BEG,65,320,605,7266,3226,3831,151,0,39406,95,397,838
BCN,YYZ,131,763,379,3902,3228,3591,218,23,30104,56,436,839
DFW,IAH,122,M83,655,7699,3233,3891,155,0,41664,134,645,840
FRA,IST,180,321,518,5830,3236,3722,197,0,37676,147,379,841
RDU,EWR,86,ERJ,777,9508,3239,4016,37,0,33391,7,1240,842
FRA,CDG,23,318,937,11946,3239,3604,112,0,52545,60,657,843
PWM,EWR,217,DH4,770,9194,3244,4014,68,0,36557,66,1156,844
GVA,EDI,206,319,463,5380,3244,3725,123,0,29114,102,537,845
DOH,BEY,47,320,182,1788,3248,3802,151,0,16602,127,322,846
DFW,JAX,123,M80,637,7710,3253,3909,150,328,41141,52,507,847
PEK,EWR,152,777,853,10409,3258,4111,314,0,76126,256,551,848
IST,BCN,198,320,482,5231,3261,3714,151,0,30935,148,561,849
FRA,EWR,176,744,195,2042,3262,3462,416,0,30586,215,300,850
CHS,BOS,144,E90,849,10685,3268,4117,100,0,46083,85,911,851
MPL,CDG,22,AR8,1030,13225,3268,4298,80,0,51619,66,1227,852
XNA,SFB,43,320,603,6965,3278,3881,151,0,38153,93,435,853
GVA,BEG,163,S20,439,5186,3278,3756,58,0,22848,68,937,854
XNA,IAH,227,CRJ,461,5349,3296,3767,50,0,22658,20,778,855
IAH,YYZ,137,CRA,604,7409,3300,3934,70,0,31051,43,771,856
XNA,DFW,125,M80,474,5643,3303,3781,150,8,32560,116,410,857
JAX,IAH,225,ERJ,712,8852,3306,4018,37,0,31520,0,1141,858
GVA,BCN,186,320,915,11245,3307,4222,151,219,55971,143,908,859
IAH,IST,204,77W,622,7513,3313,3960,396,0,67801,298,373,860
RUH,MAA,197,333,462,5332,3316,3787,300,0,44261,255,469,861
STR,BHX,151,E75,115,1116,3326,3441,80,0,11096,62,311,862
YYZ,FRA,135,77W,458,5032,3328,3784,396,0,50482,324,340,863
DOH,IAH,128,777,410,4429,3336,3746,314,0,40022,224,256,864
IST,ALA,168,738,437,4779,3347,3777,189,0,32103,130,395,865
LAX,FRA,80,74H,670,7919,3354,4024,416,0,72963,343,404,866
TLV,EWR,82,772,691,8478,3368,4059,314,0,64468,258,474,867
IAD,IST,203,330,661,8011,3370,4038,277,0,57304,82,351,868
BOS,IAD,146,E90,326,3566,3375,3718,100,0,20622,67,453,869
SAP,IAH,226,738,724,8802,3377,4101,189,0,50609,172,633,870
EWR,BOS,145,E90,362,3798,3380,3745,100,0,21451,100,536,871
IST,EDI,201,738,128,1338,3398,3526,189,0,16274,153,237,872
BCN,DOH,158,332,619,7399,3399,4016,246,0,50447,210,504,873
RZE,DUB,37,738,590,7170,3402,3856,189,0,43102,154,509,874
PEK,IAD,155,777,721,8640,3414,4135,314,0,65446,242,434,875
JAX,IAD,222,ERJ,465,5448,3421,3906,37,0,21812,57,1464,876
YYZ,PEK,139,77W,925,11301,3436,4361,396,0,94243,176,1045,877
IAH,MCO,190,320,336,3670,3440,3777,151,0,24436,132,403,878
BOS,MCO,148,320,633,7659,3445,4080,151,0,41043,128,585,879
DFW,FRA,120,777,667,8068,3452,4119,314,0,61993,249,439,880
STR,EWR,177,752,499,5538,3456,3955,200,0,36573,135,371,881
YYZ,MCO,129,737,413,4428,3460,3864,124,0,25534,125,554,882
ALA,FRA,169,333,288,3071,3463,3751,300,0,30975,79,406,883
DOH,IST,191,333,392,4316,3465,3875,300,0,38291,221,269,884
FRA,BEG,130,319,896,10994,3466,4362,123,0,50678,72,603,885
BOS,LAX,3,738,323,3304,3473,3796,189,0,25318,129,277,886
MAA,DOH,192,333,361,3820,3475,3836,300,0,35376,150,645,887
FRA,STR,185,319,651,7961,3476,4143,123,0,39028,99,661,888
CHS,DFW,118,ER4,707,8519,3479,4196,50,0,32173,13,2291,889
EWR,BHX,171,752,364,3689,3480,3847,200,0,27834,174,318,890
DOH,IAD,127,777,708,8356,3482,4182,314,0,63731,254,487,891
BCN,FRA,161,321,625,7734,3483,4119,197,0,46610,42,637,892
YOW,EWR,88,ERJ,507,6097,3483,3990,37,0,23663,4,916,893
IAD,PWM,224,CRJ,384,3993,3484,3860,50,0,18588,20,736,894
EWR,GVA,187,763,685,8506,3485,4173,218,0,52818,202,602,895
FRA,MPL,182,735,620,7245,3485,4086,108,0,34648,97,725,896
IAD,EWR,214,DH4,908,11274,3490,4398,68,0,43231,3,1642,897
EDI,EWR,174,752,696,8452,3496,4183,200,0,50346,41,678,898
BEG,STR,115,319,720,8587,3498,4209,123,0,41432,77,613,899
RUH,IST,196,320,750,9178,3503,4253,151,0,47366,91,435,900
DFW,IAD,121,738,510,5947,3516,4045,189,0,37476,110,563,901
BHX,BCN,165,738,961,11943,3521,4482,189,0,65057,170,806,902
IAD,YYZ,136,ERJ,491,5475,3521,4001,37,0,21889,23,1043,903
AUS,IAH,209,320,602,6878,3525,4100,151,0,37791,126,546,904
IAD,RUH,195,777,672,7971,3527,4210,314,0,61407,252,397,905
YYZ,CCC,14,319,694,8347,3534,4228,123,0,40511,120,785,906
IAD,MCO,223,320,686,8534,3545,4229,151,12,44685,109,500,907
CHS,EWR,211,ERJ,472,5139,3547,4011,37,0,20930,43,1200,908
IAD,GVA,98,763,903,11288,3550,4472,218,0,66543,184,733,909
FRA,DOH,133,333,923,11331,3553,4476,300,0,79514,167,1362,910
IAH,PEK,156,773,676,8216,3554,4254,368,0,69354,270,333,911
HAM,FRA,78,321,382,3969,3555,4088,197,0,28944,118,420,912
BHX,FRA,172,319,277,2847,3558,3862,123,0,19385,95,357,913
BCN,LED,12,320,560,6727,3559,4119,151,0,37163,116,512,914
IAH,BOS,210,739,1012,12660,3561,4573,178,0,66476,168,945,915
YQB,YYZ,140,DH4,664,7972,3562,4236,68,0,32636,82,1151,916
DOH,RUH,189,777,704,8540,3563,4271,314,0,64842,118,853,917
GVA,DOH,159,320,510,5669,3569,4079,151,0,32758,133,515,918
AUS,IAD,208,CR7,687,8068,3569,4235,70,0,33181,70,1100,919
EWR,FRA,176,744,188,2042,3574,3769,416,0,30586,317,208,920
MCO,FRA,181,744,539,6170,3576,4115,416,0,60351,342,359,921
DCA,CHS,4,E70,789,9829,3577,4366,70,0,38871,36,838,922
NJF,IST,56,332,788,9443,3585,4373,246,0,61189,177,449,923
JAX,FLL,49,73W,556,6251,3594,4025,149,0,34987,115,471,924
GVA,RUH,194,320,413,4498,3598,4009,151,0,27883,117,397,925
FRU,ALA,45,319,646,7474,3601,4247,123,0,37157,87,566,926
IAD,GVA,188,763,913,11288,3606,4519,218,0,66543,174,651,927
BOS,YYZ,132,E90,511,5787,3616,4128,100,0,28565,12,862,928
BCN,STR,114,319,540,6543,3618,4171,123,0,33581,125,726,929
IAH,BOG,24,752,719,8782,3621,4340,200,0,51906,51,840,930
FRA,CAI,29,321,672,8190,3626,4292,197,0,48749,169,560,931
IST,GVA,202,320,921,11503,3627,4548,151,19,57045,136,878,932
EWR,PHL,68,DH3,505,5718,3630,4135,50,3,23765,13,1661,933
IST,BEG,199,738,987,12561,3632,4619,189,11,67900,54,1185,934
STR,JER,13,DH4,398,4391,3635,4033,68,0,21147,69,684,935
BHX,EDI,150,DH4,402,4385,3637,4048,68,0,21127,62,690,936
IAH,EWR,215,739,908,11119,3644,4552,178,29,59582,146,709,937
SAP,EWR,218,738,819,10258,3646,4465,189,0,57306,88,741,938
EWR,BCN,170,752,889,11001,3648,4537,200,0,62394,185,804,939
STR,BCN,89,319,541,6543,3651,4027,123,0,33581,76,688,940
PUJ,EWR,85,739,804,10166,3664,4468,178,0,55319,127,611,941
MAA,FRA,141,343,593,6941,3665,4258,295,0,53191,240,431,942
BHX,IST,200,739,585,7005,3671,4270,178,0,41178,82,501,943
WAT,BHX,28,DH4,760,9167,3673,4433,68,0,36471,78,1225,944
ORD,EWR,67,E75,739,9205,3674,4413,80,0,38166,63,958,945
RUH,IST,97,77W,749,9178,3676,4425,396,24,79424,345,550,946
JAX,IAH,112,ERJ,738,8852,3704,4442,37,0,31520,50,1949,947
YQB,PUJ,59,310,895,11078,3711,4606,206,0,63674,135,517,948
IST,BEG,105,738,1003,12561,3713,4716,189,0,67900,168,787,949
YYZ,BCN,131,763,379,3902,3714,4062,218,0,30104,82,604,950
VRN,FRA,160,E95,838,10334,3714,4552,106,0,45692,56,654,951
FRA,BKK,51,77W,301,3296,3719,4020,396,0,38364,325,318,952
DFW,LRD,8,ERD,560,6695,3719,4279,44,28,26084,37,1146,953
PEK,ALA,167,738,805,9980,3730,4535,189,0,56028,127,516,954
BWI,JAX,33,73W,780,9536,3738,4496,149,0,48587,119,613,955
ORD,CHS,5,ERJ,715,8426,3741,4685,37,0,30305,26,1489,956
PEK,IST,157,77W,1055,13209,3744,4799,396,0,107562,334,641,957
PEK,GVA,154,330,539,6481,3749,4288,277,0,48717,221,458,958
BCN,IST,198,320,460,5231,3754,4236,151,0,30935,108,359,959
EWR,MCO,149,320,478,5353,3756,4221,151,0,31443,150,601,960
STR,GVA,164,S20,924,11758,3762,4686,58,0,43179,24,1082,961
PEK,FRA,153,773,1011,12953,3763,4774,368,0,100896,293,534,962
XNA,ORD,11,ER4,684,8045,3768,4452,50,0,30750,52,1372,963
AUS,DFW,116,M80,553,6651,3771,4327,150,0,36744,145,625,964
SFO,AUS,27,320,696,8223,3777,4473,151,0,43390,111,590,965
SYR,EWR,87,739,683,8088,3787,4470,178,0,46023,69,585,966
CHS,IAD,212,CRJ,457,5428,3788,4252,50,0,22895,55,1006,967
BOS,EWR,145,E90,371,3798,3791,4153,100,0,21451,90,535,968
EWR,AUS,207,738,746,9275,3795,4541,189,0,52785,163,697,969
BEG,GVA,163,S20,454,5186,3796,4235,58,25,22848,47,785,970
IAH,DOH,128,777,410,4429,3800,4210,314,0,40022,265,384,971
GVA,FRA,162,E90,568,6523,3804,4372,100,0,31197,87,729,972
FRA,BOS,173,744,967,11953,3806,4773,416,0,102050,323,478,973
YYZ,DFW,126,319,576,6773,3812,4388,123,0,34465,118,682,974
EDI,GVA,206,319,470,5380,3813,4276,123,0,29114,104,514,975
FRA,YYZ,135,77W,462,5032,3817,4275,396,0,50482,172,397,976
IST,FRA,180,321,518,5830,3818,4336,197,0,37676,148,472,977
FRA,ALA,169,333,288,3071,3821,4134,300,0,30975,236,281,978
IST,STR,205,320,565,6439,3826,4361,151,0,35964,66,539,979
KUN,BHX,38,77W,730,9165,3831,4561,396,0,79333,317,462,980
MCO,IAH,190,320,336,3670,3832,4196,151,0,24436,42,544,981
IAD,BOS,146,E90,326,3566,3840,4172,100,0,20622,108,560,982
XNA,EWR,219,ERJ,1057,13393,3861,4918,37,0,44471,12,2161,983
XNA,IAH,113,738,485,5349,3862,4347,189,0,34725,159,490,984
IAH,XNA,227,CRJ,487,5349,3866,4327,50,0,22658,59,1090,985
PRG,GVA,36,733,519,6094,3868,4387,128,0,32334,130,658,986
DFW,BOS,117,738,602,6876,3874,4476,189,0,41749,142,409,987
JAX,EWR,216,ERJ,1092,13701,3880,4972,37,2,45349,14,1924,988
MAA,RUH,197,333,468,5332,3881,4343,300,0,44261,211,314,989
SOF,IST,57,738,511,6067,3883,4394,189,0,38028,177,493,990
YUL,YQB,20,DH4,364,4070,3884,4248,68,0,20117,54,678,991
IAD,AUS,107,CR7,679,8068,3888,4567,70,0,33181,48,895,992
RUH,FRA,183,333,585,6878,3890,4475,300,0,53346,162,936,993
IAD,FRA,178,333,1053,13142,3891,4944,300,0,90157,239,666,994
YYZ,IST,138,763,637,7479,3892,4529,218,0,47751,197,563,995
BHX,EWR,171,752,361,3689,3893,4257,200,0,27834,72,380,996
DFW,XNA,125,M80,488,5643,3897,4371,150,0,32560,146,606,997
LAX,BOS,3,738,323,3304,3900,4902,189,0,25318,143,331,998
PEK,DOH,193,77W,1027,12736,3903,4930,396,0,104260,316,504,999
TXL,EWR,72,320,689,8162,3907,4596,151,0,43137,112,550,1000
FRA,EWR,176,744,188,2042,3908,4096,416,0,30586,319,174,1001
PWM,IAD,224,CRJ,384,3993,3914,4298,50,0,18588,15,1433,1002
BOS,AUS,142,E90,1060,13336,3915,4975,100,0,55564,58,1233,1003
ALA,IST,168,738,422,4779,3919,4356,189,0,32103,111,967,1004
MCO,DFW,124,738,1087,13778,3925,5012,189,0,73498,156,802,1005
MAA,KWI,46,310,879,11116,3937,4816,206,0,63856,98,696,1006
JAX,BOS,147,E90,973,12484,3939,4912,100,0,52517,105,1247,1007
FRA,BHX,172,319,277,2847,3943,4233,123,0,19385,90,355,1008
SAL,EWR,71,320,1064,13365,3955,5019,151,0,64797,107,715,1009
RZE,FRA,184,CR7,636,7782,3967,4603,70,0,32256,44,771,1010
YYZ,IAH,137,CRA,604,7409,3971,4575,70,30,31051,40,737,1011
MAD,FRA,66,320,564,6733,3986,4550,151,0,37188,78,1171,1012
IST,DOH,191,333,392,4316,3989,4381,300,0,38291,234,359,1013
RKD,BOS,2,CNA,823,10245,3998,4821,19,0,32917,43,3974,1014
MCO,YYZ,129,737,416,4428,4004,4417,124,162,25534,82,425,1015
IAH,FRA,179,388,812,10127,4008,4820,555,0,108588,473,494,1016
JAX,DFW,123,M80,637,7710,4016,4653,150,0,41141,102,543,1017
IAD,JAX,222,ERJ,498,5448,4019,4484,37,0,21812,30,1201,1018
IAH,DFW,122,M83,655,7699,4025,4680,155,0,41664,100,496,1019
IST,IAH,204,77W,622,7513,4028,4650,396,23,67801,142,655,1020
IAH,CHS,213,ERJ,874,10910,4029,4903,37,0,37389,24,1772,1021
EWR,CHS,211,ERJ,472,5139,4047,4519,37,0,20930,9,863,1022
DOH,BCN,158,332,619,7399,4058,4677,246,0,50447,170,311,1023
RUH,GVA,194,320,413,4498,4078,4491,151,0,27883,141,539,1024
YQB,EWR,220,ERJ,790,9962,4114,4904,37,0,34686,30,1772,1025
EDI,BHX,150,DH4,402,4385,4128,4530,68,0,21127,40,556,1026
YYZ,IAD,136,ERJ,491,5475,4132,4623,37,0,21889,37,1263,1027
IAD,DFW,121,738,510,5947,4135,4645,189,0,37476,137,365,1028
IST,IAD,203,330,661,8011,4156,4817,277,0,57304,235,486,1029
YYZ,BOS,132,E90,511,5787,4166,4677,100,0,28565,105,734,1030
BCN,YYZ,131,763,361,3902,4166,4545,218,10,30104,176,278,1031
FRA,DFW,120,777,667,8068,4167,4834,314,0,61993,225,346,1032
IAH,AUS,209,320,602,6878,4188,4790,151,0,37791,112,507,1033
EWR,BOS,145,E90,371,3798,4191,4562,100,29,21451,95,547,1034
MCO,BOS,148,320,633,7659,4192,4825,151,0,41043,143,672,1035
FRA,BCN,161,321,625,7734,4193,4818,197,11,46610,85,565,1036
PHL,EWR,68,DH3,505,5718,4216,4870,50,215,23765,62,1109,1037
STR,FRA,185,319,651,7961,4232,4883,123,0,39028,49,1286,1038
MPL,FRA,182,735,620,7245,4235,4855,108,0,34648,88,637,1039
GVA,EWR,187,763,685,8506,4240,4925,218,0,52818,193,556,1040
STR,BCN,114,319,540,6543,4249,4789,123,0,33581,103,596,1041
RUH,IAD,195,777,672,7971,4249,4921,314,0,61407,265,494,1042
ALA,FRA,169,333,295,3071,4249,4537,300,0,30975,87,214,1043
DFW,CHS,118,ER4,707,8519,4250,4957,50,0,32173,47,1308,1044
YYZ,YQB,140,DH4,664,7972,4266,4930,68,0,32636,50,1136,1045
MCO,IAD,223,320,686,8534,4272,4958,151,0,44685,88,826,1046
BOS,IAD,146,E90,355,3566,4273,4599,100,0,20622,65,389,1047
IAH,MCO,190,320,351,3670,4283,4619,151,0,24436,98,334,1048
EWR,EDI,174,752,696,8452,4290,4986,200,1,50346,130,464,1049
STR,BEG,115,319,720,8587,4292,5012,123,0,41432,104,695,1050
IST,BCN,198,320,460,5231,4305,4765,151,0,30935,67,924,1051
IAD,DOH,127,777,708,8356,4314,5022,314,0,63731,270,506,1052
RUH,DOH,189,777,704,8540,4325,5029,314,0,64842,251,517,1053
EWR,BHX,171,752,361,3689,4329,4690,200,8,27834,170,352,1054
LRD,DFW,8,ERD,560,6695,4330,4732,44,0,26084,53,1341,1055
BHX,FRA,172,319,272,2847,4332,4609,123,0,19385,72,306,1056
GVA,BEG,163,S20,454,5186,4338,4792,58,0,22848,51,866,1057
MCO,EWR,149,320,478,5353,4339,4817,151,0,31443,117,422,1058
IAD,CHS,212,CRJ,457,5428,4341,4798,50,0,22895,56,1089,1059
IAD,AUS,208,CR7,687,8068,4345,5032,70,0,33181,51,2427,1060
PEK,IAH,156,773,676,8216,4351,5027,368,0,69354,306,420,1061
GVA,EDI,206,319,470,5380,4354,4824,123,0,29114,116,581,1062
IST,BHX,200,739,585,7005,4355,4940,178,0,41178,161,557,1063
YYZ,FRA,135,77W,462,5032,4383,4845,396,0,50482,288,260,1064
LED,BCN,12,320,560,6727,4392,4886,151,0,37163,97,479,1065
XNA,IAH,227,CRJ,487,5349,4395,4882,50,0,22658,24,739,1066
RUH,MAA,197,333,468,5332,4423,4891,300,0,44261,268,443,1067
DFW,AUS,116,M80,553,6651,4431,4984,150,0,36744,61,506,1068
STR,IST,205,320,565,6439,4434,4999,151,0,35964,115,492,1069
IST,ALA,168,738,422,4779,4477,4899,189,196,32103,178,492,1070
XNA,DFW,125,M80,488,5643,4478,4966,150,0,32560,98,367,1071
JAX,IAD,222,ERJ,498,5448,4518,5016,37,0,21812,47,1317,1072
YYZ,MCO,129,737,416,4428,4546,4962,124,0,25534,84,396,1073
FRA,ALA,169,333,295,3071,4577,4872,300,0,30975,260,265,1074
YYZ,BCN,131,763,361,3902,4636,4997,218,0,30104,106,432,1075
IAD,BOS,146,E90,355,3566,4639,4994,100,0,20622,82,463,1076
MCO,IAH,190,320,351,3670,4677,5028,151,22,24436,96,304,1077
FRA,BHX,172,319,272,2847,4755,5027,123,4,19385,108,415,1078
